wallet,trade_count,unique_event_count,realized_pnl,slippage_cost_total,unrealized_pnl,total_pnl,total_fees,avg_latency_ms,max_latency_ms,last_fill_ts_ms,last_fill_ts_iso,last_recv_ts_ms,last_recv_ts_iso,open_position_count,gross_open_notional,net_open_notional,wins,losses,latency_bucket_lt_100ms,latency_bucket_100_300ms,latency_bucket_300_1000ms,latency_bucket_1_3s,latency_bucket_gt_3s,polled_fill_count,websocket_fill_count,last_fill_source,polling_realized_pnl,websocket_realized_pnl,ideal_pnl,realistic_pnl,bad_pnl,total_notional,efficiency,positions_json
0x897edf74f7ccc4a1b84154ea63a777ca5e53de99,82,82,-48.910789021405275,325.620584499,3842.69153075050000000000009,3793.78074172909472500000009,48.97849036796055,28150081.5,66054920,1775738207276,2026-04-09T12:36:47.276Z,1775744690727,2026-04-09T14:24:50.727Z,3,112582.426396,104303.793016,0,82,0,0,0,0,82,82,0,poll,-48.97849036796055,0,-48.85211452105737,-48.910789021405275,-49.001057483478975,108841.089706579,-0.0004493779798903356373718985454,"{""@107"":{""avg_entry_px"":""38.92079887696844002866190899"",""last_fill_ts_ms"":1775682885112,""qty"":""-111.62"",""realized_pnl"":""-210.5887311412602759992422806"",""total_fees"":""1.848865034043"",""trade_count"":4},""@156"":{""avg_entry_px"":""84.16799849615463650908855693"",""last_fill_ts_ms"":0,""qty"":""-1381.58184218"",""realized_pnl"":""4349.167593783910000000000003"",""total_fees"":""0"",""trade_count"":0},""ASTER"":{""avg_entry_px"":""0.7205615575852234330509326673"",""last_fill_ts_ms"":0,""qty"":""-4142"",""realized_pnl"":""-10028.93370078005745643234564"",""total_fees"":""0"",""trade_count"":0},""BTC"":{""avg_entry_px"":""66577.28067847114003841172335"",""last_fill_ts_ms"":0,""qty"":""3.39295"",""realized_pnl"":""16906.25782391143862659013865"",""total_fees"":""0"",""trade_count"":0},""ENA"":{""avg_entry_px"":""0.0963828002305477145968967315"",""last_fill_ts_ms"":0,""qty"":""68587"",""realized_pnl"":""8450.928361878141987490679212"",""total_fees"":""0"",""trade_count"":0},""ETH"":{""avg_entry_px"":""2006.704698284108775723719947"",""last_fill_ts_ms"":0,""qty"":""341.8635"",""realized_pnl"":""5517.077025378811720041219752"",""total_fees"":""0"",""trade_count"":0},""FARTCOIN"":{""avg_entry_px"":""0.1641712846866928798387160513"",""last_fill_ts_ms"":1775721831471,""qty"":""1102425.9"",""realized_pnl"":""20739.07223686999616478830955"",""total_fees"":""40.47293426363325"",""trade_count"":66},""HYPE"":{""avg_entry_px"":""29.97657560280461150187755448"",""last_fill_ts_ms"":0,""qty"":""70.72"",""realized_pnl"":""-1870.192348880891798264420709"",""total_fees"":""0"",""trade_count"":0},""MELANIA"":{""avg_entry_px"":""0.1167521080722964302580161367"",""last_fill_ts_ms"":0,""qty"":""-169.7"",""realized_pnl"":""768.3517012601312957852145725"",""total_fees"":""0"",""trade_count"":0},""PUMP"":{""avg_entry_px"":""0.001844073286505013392120019563"",""last_fill_ts_ms"":0,""qty"":""-2866022"",""realized_pnl"":""-4537.523839354774085079117864"",""total_fees"":""0"",""trade_count"":0},""SOL"":{""avg_entry_px"":""83.95934358608519076041312111"",""last_fill_ts_ms"":0,""qty"":""-95.37"",""realized_pnl"":""2876.171902195055357179400653"",""total_fees"":""0"",""trade_count"":0},""TAO"":{""avg_entry_px"":""308.9004640574212330453234327"",""last_fill_ts_ms"":0,""qty"":""254.454"",""realized_pnl"":""11809.90695755142527615997542"",""total_fees"":""0"",""trade_count"":0},""XRP"":{""avg_entry_px"":""1.419208649502422569148880857"",""last_fill_ts_ms"":0,""qty"":""3082"",""realized_pnl"":""774.9641838794675287343515099"",""total_fees"":""0"",""trade_count"":0},""ZEN"":{""avg_entry_px"":""5.498996162582600681243867786"",""last_fill_ts_ms"":1775738207276,""qty"":""18152.09"",""realized_pnl"":""-6.6566910702843"",""total_fees"":""6.6566910702843"",""trade_count"":12},""kPEPE"":{""avg_entry_px"":""0.003269601009365330253535968926"",""last_fill_ts_ms"":0,""qty"":""-405618"",""realized_pnl"":""-11.00430800000000000000000421"",""total_fees"":""0"",""trade_count"":0}}"
0x4da3f5a22c3f8b402ec21c6783c64a779dc5f205,5,5,-0.3582430086735,2.38470966,6.660190170000000000000000016,6.301947161326500000000000016,0.358779568347,55952624,82827131,1775715175456,2026-04-09T06:12:55.456Z,1775744635312,2026-04-09T14:23:55.312Z,2,802.755765,802.755765,0,5,0,0,0,0,5,5,0,poll,-0.358779568347,0,-0.3577779902898,-0.3582430086735,-0.3589584215715,797.28792966,-0.0004493270189431704885343968096,"{""BTC"":{""avg_entry_px"":""70833.13823170146215082347738"",""last_fill_ts_ms"":1775715175456,""qty"":""0.00764"",""realized_pnl"":""25.63851409296885823800576507"",""total_fees"":""0.223642227924"",""trade_count"":1},""TAO"":{""avg_entry_px"":""309.6594717877578621468273126"",""last_fill_ts_ms"":1775695636562,""qty"":""1.83"",""realized_pnl"":""-59.28521772496021659714581354"",""total_fees"":""0.135137340423"",""trade_count"":4}}"
0x5769a040622d7380670d42b70b059d00cb98a4fc,9,9,-1.61132025283875,10.72604595,-24.58395397499999999999999995,-26.19527422783874999999999995,1.6137336131775,61573636.44444444444444444444,70123609,1775693329919,2026-04-09T00:08:49.919Z,1775744637202,2026-04-09T14:23:57.202Z,4,3556.127719,3556.127719,0,9,0,0,0,0,9,9,0,poll,-1.6137336131775,0,-1.6092286738785,-1.61132025283875,-1.61453806662375,3586.07469595,-0.0004493270189431704885343968096,"{""ETH"":{""avg_entry_px"":""2186.965005145242958396517989"",""last_fill_ts_ms"":1775683140507,""qty"":""0.5051"",""realized_pnl"":""23.22866309451691488125794348"",""total_fees"":""0.384895681344"",""trade_count"":1},""HYPE"":{""avg_entry_px"":""38.04577993799168766167090238"",""last_fill_ts_ms"":1775688727994,""qty"":""60.83"",""realized_pnl"":""-17.85133141135263954055900828"",""total_fees"":""0.693424179387"",""trade_count"":5},""MON"":{""avg_entry_px"":""0.02589651137554509031989521475"",""last_fill_ts_ms"":1775686963584,""qty"":""38798"",""realized_pnl"":""4.002493344241452096727803252"",""total_fees"":""0.170302470273"",""trade_count"":1},""SOL"":{""avg_entry_px"":""83.31142869506812297880315303"",""last_fill_ts_ms"":1775693329919,""qty"":""13.69"",""realized_pnl"":""37.16467837963078577527041235"",""total_fees"":""0.3651112821735"",""trade_count"":2}}"
0xa34be2b5349a9e1592dfa962b9fd8d08160e957e,7,7,-13.3311140833185,36.18316086,-64.01392275000000000000000056,-77.34503683331850000000000056,5.441868677637,16970703,39922663,1775731497422,2026-04-09T10:44:57.422Z,1775744639423,2026-04-09T14:23:59.423Z,1,10608.809835,10608.809835,0,7,0,0,0,0,7,7,0,poll,-26.74185058499449884034842806,0,-11.4993967895758,-13.3311140833185,-16.1491406890765,12093.04150586,-0.001102378924016638783986848695,"{""SOL"":{""avg_entry_px"":""82.80134347521643992008372182"",""last_fill_ts_ms"":1775731497422,""qty"":""105.11"",""realized_pnl"":""4898.113269143904940295595086"",""total_fees"":""5.441868677637"",""trade_count"":7}}"
0xbca5d375c4b17a4111925957ac9f75703603206d,89,89,-85.23560528325637499999999979,102.263586045,4.11668741,-81.11891787325637499999999979,15.34227359476275,59940747.71910112359550561798,86469686,1775744368932,2026-04-09T14:19:28.932Z,1775744700950,2026-04-09T14:25:00.950Z,4,2011.7893459,2011.7893459,13,76,0,0,0,0,89,89,0,poll,-346.694758694143473123426843,0,-43.52626455695085000000000026,-85.23560528325637499999999979,-149.4038217852648750000000003,34093.941321695,-0.002500022056089431833835525966,"{""BTC"":{""avg_entry_px"":""70595.44255029934012604052977"",""last_fill_ts_ms"":1775744364560,""qty"":""-0.01057"",""realized_pnl"":""160.5906367438391769293946096"",""total_fees"":""4.9632077468655"",""trade_count"":37},""ETH"":{""avg_entry_px"":""2172.055224268343058919104784"",""last_fill_ts_ms"":1775744368932,""qty"":""-0.7369"",""realized_pnl"":""328.47661389623556757802352"",""total_fees"":""4.0638495171555"",""trade_count"":21},""SOL"":{""avg_entry_px"":""81.70760474038538791939256771"",""last_fill_ts_ms"":1775744364560,""qty"":""-9.98"",""realized_pnl"":""237.5916346160860356521328355"",""total_fees"":""4.05833348475"",""trade_count"":25},""SPX"":{""avg_entry_px"":""0.3358966086629001883239171375"",""last_fill_ts_ms"":0,""qty"":""3982.5"",""realized_pnl"":""0.058701"",""total_fees"":""0"",""trade_count"":0},""xyz:EWY"":{""avg_entry_px"":""131.3387577197112786474664381"",""last_fill_ts_ms"":1775659065632,""qty"":""-3.497"",""realized_pnl"":""172.0552286587387123023851043"",""total_fees"":""1.353218377023"",""trade_count"":4}}"
0x2b79cc6239b8928d73e1d74267542123c6eda2a4,5,5,-2.724445418661,18.19025484,-31.66992242,-34.394367838661,2.720352611322,9872125.6,16939698,1775743911584,2026-04-09T14:11:51.584Z,1775744640445,2026-04-09T14:24:00.445Z,4,6085.993075,-6085.993075,0,5,0,0,0,0,5,5,0,poll,-2.909122972973781864487654003,0,-2.7279925183548,-2.724445418661,-2.718988342209,6045.22802516,-0.000450677031093279839518555667,"{""@107"":{""avg_entry_px"":""32.38656589147286821705426357"",""last_fill_ts_ms"":0,""qty"":""-10.32"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""@142"":{""avg_entry_px"":""67362.92575819447231604927793"",""last_fill_ts_ms"":0,""qty"":""0.0134007675"",""realized_pnl"":""5.240698470000000000000000004"",""total_fees"":""0"",""trade_count"":0},""@151"":{""avg_entry_px"":""1925.210834001370417131736027"",""last_fill_ts_ms"":0,""qty"":""0.000649228"",""realized_pnl"":""-107.4467835516"",""total_fees"":""0"",""trade_count"":0},""@166"":{""avg_entry_px"":""0.9996832052534489055080534336"",""last_fill_ts_ms"":1775727698889,""qty"":""4938.48929678"",""realized_pnl"":""-1.478420651823812967872529917"",""total_fees"":""0.014355795024"",""trade_count"":1},""@230"":{""avg_entry_px"":""1.000076288548169277757185754"",""last_fill_ts_ms"":1775727703176,""qty"":""958.91731334"",""realized_pnl"":""-0.2050981719741277558253696715"",""total_fees"":""0.014355795024"",""trade_count"":1},""@234"":{""avg_entry_px"":""89338"",""last_fill_ts_ms"":0,""qty"":""0.00559"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""@250"":{""avg_entry_px"":""24.1832217949228003380371477"",""last_fill_ts_ms"":0,""qty"":""-21.24"",""realized_pnl"":""-1890.116090000000000000000001"",""total_fees"":""0"",""trade_count"":0},""BTC"":{""avg_entry_px"":""78573.50984713282790340060614"",""last_fill_ts_ms"":1775730611390,""qty"":""-0.0555"",""realized_pnl"":""1175.237177244147245253102732"",""total_fees"":""0.897028620588"",""trade_count"":1},""ETH"":{""avg_entry_px"":""2157.9068"",""last_fill_ts_ms"":1775743911584,""qty"":""-1.8481"",""realized_pnl"":""1269.018494115059073697087791"",""total_fees"":""1.794612400686"",""trade_count"":2},""PURR/USDC"":{""avg_entry_px"":""0.06713616073030548089127373166"",""last_fill_ts_ms"":0,""qty"":""-10003.98024"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""SOL"":{""avg_entry_px"":""113.4761928683860897772601916"",""last_fill_ts_ms"":0,""qty"":""-15.07"",""realized_pnl"":""1177.22636872354223782487444"",""total_fees"":""0"",""trade_count"":0},""TAO"":{""avg_entry_px"":""278.8886615384615384615384615"",""last_fill_ts_ms"":0,""qty"":""0.562"",""realized_pnl"":""-216.6816122153846153846153838"",""total_fees"":""0"",""trade_count"":0},""ZEC"":{""avg_entry_px"":""247.1251719063762992244398168"",""last_fill_ts_ms"":0,""qty"":""-14.22"",""realized_pnl"":""-140.5741889759680653829591437"",""total_fees"":""0"",""trade_count"":0}}"
0xcc33d2eedf3d33ff28b5662330bd3171de259b6d,34,34,-430.1908413550215,267.18068454,-91.72125,-521.9120913550215,40.063805489043,32857213.70588235294117647059,85133907,1775729743467,2026-04-09T10:15:43.467Z,1775744660076,2026-04-09T14:24:20.076Z,2,11148.626885,-10198.023115,0,34,0,0,0,0,34,34,0,poll,-19660.09132072381548544114204,0,-328.8120238375362,-430.1908413550215,-586.1582529203835,89030.67886454,-0.004831939358898475946211614894,"{""@104"":{""avg_entry_px"":""0.4703258288816522014601601588"",""last_fill_ts_ms"":0,""qty"":""15513.95"",""realized_pnl"":""4152.385720376178527556142663"",""total_fees"":""0"",""trade_count"":0},""@107"":{""avg_entry_px"":""8.661747883460197536283322784"",""last_fill_ts_ms"":0,""qty"":""-2046.51"",""realized_pnl"":""9036.703382984284740258972005"",""total_fees"":""0"",""trade_count"":0},""@109"":{""avg_entry_px"":""0.006529930465266259789500359822"",""last_fill_ts_ms"":0,""qty"":""-12.31166"",""realized_pnl"":""-0.0715472"",""total_fees"":""0"",""trade_count"":0},""@11"":{""avg_entry_px"":""0.0001641283283445503697696461798"",""last_fill_ts_ms"":0,""qty"":""260211.2128639"",""realized_pnl"":""3301.488558802318668169664859"",""total_fees"":""0"",""trade_count"":0},""@110"":{""avg_entry_px"":""0.06772885884651479312672531598"",""last_fill_ts_ms"":0,""qty"":""1822.12999995"",""realized_pnl"":""0.000000000423007057674260343663734201"",""total_fees"":""0"",""trade_count"":0},""@112"":{""avg_entry_px"":""0.004683461199157082300192186909"",""last_fill_ts_ms"":0,""qty"":""-1.434541"",""realized_pnl"":""-0.0414"",""total_fees"":""0"",""trade_count"":0},""@127"":{""avg_entry_px"":""0.3754477574283922858473348659"",""last_fill_ts_ms"":0,""qty"":""0.26207208"",""realized_pnl"":""1.2749858652911999999999999"",""total_fees"":""0"",""trade_count"":0},""@132"":{""avg_entry_px"":""0.009408290097782399168149733048"",""last_fill_ts_ms"":0,""qty"":""4000.72"",""realized_pnl"":""25.73173324"",""total_fees"":""0"",""trade_count"":0},""@142"":{""avg_entry_px"":""82614.51773555219190497010008"",""last_fill_ts_ms"":0,""qty"":""0.0259647719"",""realized_pnl"":""-250.8679046701028166424248742"",""total_fees"":""0"",""trade_count"":0},""@15"":{""avg_entry_px"":""0.001261203126532725139832624661"",""last_fill_ts_ms"":0,""qty"":""-888954.34"",""realized_pnl"":""6567.497956160000000000000001"",""total_fees"":""0"",""trade_count"":0},""@151"":{""avg_entry_px"":""1590.680686197811699447110764"",""last_fill_ts_ms"":0,""qty"":""-2.498140417"",""realized_pnl"":""3039.624789736714200794894024"",""total_fees"":""0"",""trade_count"":0},""@156"":{""avg_entry_px"":""170.230678579899546597741443"",""last_fill_ts_ms"":0,""qty"":""2.60894322"",""realized_pnl"":""-75.76932503697184962274839594"",""total_fees"":""0"",""trade_count"":0},""@160"":{""avg_entry_px"":""0.01183140764066097664536598793"",""last_fill_ts_ms"":0,""qty"":""36006.70179443"",""realized_pnl"":""8.723571630356425635348789341"",""total_fees"":""0"",""trade_count"":0},""@162"":{""avg_entry_px"":""1.302903788746366632144852838"",""last_fill_ts_ms"":0,""qty"":""11.250108"",""realized_pnl"":""-39.64886809914195279585518169"",""total_fees"":""0"",""trade_count"":0},""@163"":{""avg_entry_px"":""0.8293750686198072487917951276"",""last_fill_ts_ms"":0,""qty"":""0.11786667"",""realized_pnl"":""-29.91970882079829999999999999"",""total_fees"":""0"",""trade_count"":0},""@166"":{""avg_entry_px"":""0.9994033071472413037028851336"",""last_fill_ts_ms"":0,""qty"":""-721.25905451"",""realized_pnl"":""-0.2142109340265467405575194942"",""total_fees"":""0"",""trade_count"":0},""@173"":{""avg_entry_px"":""873976.0038031270042415514956"",""last_fill_ts_ms"":0,""qty"":""0.01259"",""realized_pnl"":""7031.564997881368983401133332"",""total_fees"":""0"",""trade_count"":0},""@20"":{""avg_entry_px"":""0.0002046462682909390695539044312"",""last_fill_ts_ms"":0,""qty"":""2740.35055"",""realized_pnl"":""2.685364238921522439268529893"",""total_fees"":""0"",""trade_count"":0},""@210"":{""avg_entry_px"":""0.4602499730489572374500208029"",""last_fill_ts_ms"":0,""qty"":""9958.445654"",""realized_pnl"":""2589.269826439825330516005709"",""total_fees"":""0"",""trade_count"":0},""@230"":{""avg_entry_px"":""1.000182333144759927517868952"",""last_fill_ts_ms"":0,""qty"":""453.30764621"",""realized_pnl"":""-0.8587977051350888320006738807"",""total_fees"":""0"",""trade_count"":0},""@24"":{""avg_entry_px"":""0.00016887316992"",""last_fill_ts_ms"":0,""qty"":""250000"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""@243"":{""avg_entry_px"":""0.02253163615568450041291324454"",""last_fill_ts_ms"":0,""qty"":""-32950.282059"",""realized_pnl"":""-160.3904780384507243805383234"",""total_fees"":""0"",""trade_count"":0},""@254"":{""avg_entry_px"":""0.1485475240962923839465907243"",""last_fill_ts_ms"":0,""qty"":""-127.64"",""realized_pnl"":""179.5908770243492401130571592"",""total_fees"":""0"",""trade_count"":0},""@27"":{""avg_entry_px"":""0.00006211818856040500275090497136"",""last_fill_ts_ms"":0,""qty"":""3740216"",""realized_pnl"":""6730.247848580993494561286877"",""total_fees"":""0"",""trade_count"":0},""@3"":{""avg_entry_px"":""0.05883199830756227239144858873"",""last_fill_ts_ms"":0,""qty"":""-6549.36948"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""@37"":{""avg_entry_px"":""0.00503549847775"",""last_fill_ts_ms"":0,""qty"":""8797"",""realized_pnl"":""18.55613770876675"",""total_fees"":""0"",""trade_count"":0},""@4"":{""avg_entry_px"":""5.607159032042669883547382752"",""last_fill_ts_ms"":0,""qty"":""202"",""realized_pnl"":""409.0752804726193164765713155"",""total_fees"":""0"",""trade_count"":0},""@44"":{""avg_entry_px"":""0.008270093108968043567330078676"",""last_fill_ts_ms"":0,""qty"":""-499950.0121"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""@53"":{""avg_entry_px"":""0.0002585489607777297069008116079"",""last_fill_ts_ms"":0,""qty"":""356210.13"",""realized_pnl"":""58.90452438"",""total_fees"":""0"",""trade_count"":0},""@72"":{""avg_entry_px"":""0.863809580759825139314927565"",""last_fill_ts_ms"":0,""qty"":""0.00795059"",""realized_pnl"":""-83.3049879299157"",""total_fees"":""0"",""trade_count"":0},""@79"":{""avg_entry_px"":""0.12364"",""last_fill_ts_ms"":0,""qty"":""274.99"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""@8"":{""avg_entry_px"":""0.01117700016394386047883096429"",""last_fill_ts_ms"":0,""qty"":""18224.44"",""realized_pnl"":""0.2862811639267463713063296924"",""total_fees"":""0"",""trade_count"":0},""@84"":{""avg_entry_px"":""1.668196561538926162081006309"",""last_fill_ts_ms"":0,""qty"":""0.05583361"",""realized_pnl"":""393.2218516276747000000000002"",""total_fees"":""0"",""trade_count"":0},""@85"":{""avg_entry_px"":""17.53442074528310622455675579"",""last_fill_ts_ms"":0,""qty"":""4.54648"",""realized_pnl"":""182.5492933753684345797451897"",""total_fees"":""0"",""trade_count"":0},""ADA"":{""avg_entry_px"":""0.6880976951386134046859099059"",""last_fill_ts_ms"":0,""qty"":""700"",""realized_pnl"":""-14.62595615988980133047925886"",""total_fees"":""0"",""trade_count"":0},""BCH"":{""avg_entry_px"":""544.1857652129301933881084811"",""last_fill_ts_ms"":0,""qty"":""-0.729"",""realized_pnl"":""-147.3986209699218755980827971"",""total_fees"":""0"",""trade_count"":0},""BTC"":{""avg_entry_px"":""78988.43587285746013916910298"",""last_fill_ts_ms"":1775729743467,""qty"":""0.7654"",""realized_pnl"":""3698.30163353245981718142899"",""total_fees"":""39.849599292543"",""trade_count"":33},""ETH"":{""avg_entry_px"":""2438.994333277910002094581099"",""last_fill_ts_ms"":0,""qty"":""0.6651"",""realized_pnl"":""7861.105755644266120810968108"",""total_fees"":""0"",""trade_count"":0},""HYPE"":{""avg_entry_px"":""25.63350483476058691048657916"",""last_fill_ts_ms"":0,""qty"":""22.88"",""realized_pnl"":""3611.587504311662066945602579"",""total_fees"":""0"",""trade_count"":0},""LINK"":{""avg_entry_px"":""23.96188826815642458100558659"",""last_fill_ts_ms"":0,""qty"":""5.4"",""realized_pnl"":""-27.87309999999999999999999985"",""total_fees"":""0"",""trade_count"":0},""PURR/USDC"":{""avg_entry_px"":""0.1746631373584067983995629677"",""last_fill_ts_ms"":0,""qty"":""1760.78743"",""realized_pnl"":""-29.449361964398976109215017"",""total_fees"":""0"",""trade_count"":0},""SOL"":{""avg_entry_px"":""232.9555589012370101587013037"",""last_fill_ts_ms"":0,""qty"":""-3.14"",""realized_pnl"":""898.2049005551124566424260154"",""total_fees"":""0"",""trade_count"":0},""SUI"":{""avg_entry_px"":""3.95729068138084820112469882"",""last_fill_ts_ms"":0,""qty"":""50"",""realized_pnl"":""97.07525965766951942067149487"",""total_fees"":""0"",""trade_count"":0},""WLFI"":{""avg_entry_px"":""0.2143736863070094390212578849"",""last_fill_ts_ms"":0,""qty"":""-3736"",""realized_pnl"":""898.0444173981112236257592646"",""total_fees"":""0"",""trade_count"":0},""XPL"":{""avg_entry_px"":""0.2756894703192640723774266758"",""last_fill_ts_ms"":0,""qty"":""19884"",""realized_pnl"":""603.026525828246815152752019"",""total_fees"":""0"",""trade_count"":0},""ZEC"":{""avg_entry_px"":""470.6914371092877554399861648"",""last_fill_ts_ms"":0,""qty"":""-0.03"",""realized_pnl"":""-1154.932600000000000000000001"",""total_fees"":""0"",""trade_count"":0},""cash:USA500"":{""avg_entry_px"":""6710.850453003395816684582673"",""last_fill_ts_ms"":0,""qty"":""-0.028"",""realized_pnl"":""-10.90847922892258916678854829"",""total_fees"":""0"",""trade_count"":0},""km:US500"":{""avg_entry_px"":""693.9641869652058899893749884"",""last_fill_ts_ms"":0,""qty"":""1.171"",""realized_pnl"":""-4.711653699911888437706260397"",""total_fees"":""0"",""trade_count"":0},""xyz:BRENTOIL"":{""avg_entry_px"":""97.45607919806826679410963053"",""last_fill_ts_ms"":0,""qty"":""9"",""realized_pnl"":""-24.5497351734618365023375996"",""total_fees"":""0"",""trade_count"":0},""xyz:CL"":{""avg_entry_px"":""88.79732709161417576071367508"",""last_fill_ts_ms"":1775659504952,""qty"":""15.884"",""realized_pnl"":""-207.3254297005119241872954056"",""total_fees"":""0.2142061965"",""trade_count"":1},""xyz:GOOGL"":{""avg_entry_px"":""300.545"",""last_fill_ts_ms"":0,""qty"":""-1.186"",""realized_pnl"":""27.9585900000000000000000002"",""total_fees"":""0"",""trade_count"":0},""xyz:SP500"":{""avg_entry_px"":""6610.000871583832898415914373"",""last_fill_ts_ms"":0,""qty"":""-3.524"",""realized_pnl"":""522.2244404564241890594346058"",""total_fees"":""0"",""trade_count"":0},""xyz:XYZ100"":{""avg_entry_px"":""25751.15862115144730066575647"",""last_fill_ts_ms"":0,""qty"":""-3.0621"",""realized_pnl"":""3416.100704125890864988687485"",""total_fees"":""0"",""trade_count"":0}}"
0x7385f8b5ab1303c8e476d371973db768f1a43bb4,4,4,-0.787824685828125,5.244298125,0,-0.787824685828125,0.78900465290625,32834008,38909004,1775717883716,2026-04-09T06:58:03.716Z,1775744640492,2026-04-09T14:24:00.492Z,1,1756.506563625,1756.506563625,1,3,0,0,0,0,4,4,0,poll,13.92728469351049737302629054,0,-0.78680204769375,-0.787824685828125,-0.789397975265625,1753.343673125,-0.0004493270189431704885343968096,"{""@166"":{""avg_entry_px"":""0.9999443757295392433980251784"",""last_fill_ts_ms"":0,""qty"":""6.20846979"",""realized_pnl"":""-0.3132735202714000000000000035"",""total_fees"":""0"",""trade_count"":0},""@230"":{""avg_entry_px"":""1.0001"",""last_fill_ts_ms"":0,""qty"":""499.83"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""HYPE"":{""avg_entry_px"":""36.90351709986320109439124487"",""last_fill_ts_ms"":0,""qty"":""-7.31"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""SOL"":{""avg_entry_px"":""81.616"",""last_fill_ts_ms"":0,""qty"":""-3.06"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""flx:OIL"":{""avg_entry_px"":""91.90748826764500349406009783"",""last_fill_ts_ms"":1775717883716,""qty"":""14.31"",""realized_pnl"":""568.66155867334695432661143"",""total_fees"":""0.78900465290625"",""trade_count"":4}}"
0xb9a5b462c0b4f21b074757463c16ec3698a03b9d,3,3,-63.81558,424.8,498.6,434.78442,63.91116,84462593.33333333333333333333,84463046,1775660179593,2026-04-08T14:56:19.593Z,1775744642639,2026-04-09T14:24:02.639Z,1,142311,142311,3,0,0,0,0,0,3,3,0,poll,36796.65959411364663670891974,0,-63.732744,-63.81558,-63.94302,142024.8,-0.0004493270189431704885343968096,"{""@107"":{""avg_entry_px"":""29.69603851256315215174597435"",""last_fill_ts_ms"":0,""qty"":""4756.37"",""realized_pnl"":""0"",""total_fees"":""0"",""trade_count"":0},""BTC"":{""avg_entry_px"":""89442.68537705682331835445987"",""last_fill_ts_ms"":1775660179593,""qty"":""-6.14591"",""realized_pnl"":""-104320.0631225492113726118931"",""total_fees"":""63.91116"",""trade_count"":3},""HYPE"":{""avg_entry_px"":""26.80428245588795662458092247"",""last_fill_ts_ms"":0,""qty"":""1508.86"",""realized_pnl"":""44964.52192760297443420411938"",""total_fees"":""0"",""trade_count"":0},""PENGU"":{""avg_entry_px"":""0.01165482876090572450062007147"",""last_fill_ts_ms"":0,""qty"":""-357341"",""realized_pnl"":""156.5433149250994488806124526"",""total_fees"":""0"",""trade_count"":0}}"
0x749df4a588b5e13018fc25c76c7256b8a539a789,5,5,-0.78705698209875,5.24996199,-0.9669133850000000000000000016,-1.753970367098750000000000002,0.7866196656975,32988095,65244057,1775732886644,2026-04-09T11:08:06.644Z,1775744648639,2026-04-09T14:24:08.639Z,2,1748.0161301715,-646.1856101715,3,2,0,0,0,0,5,5,0,poll,55.3601075107574926846514641,0,-0.7874359896465,-0.78705698209875,-0.78647389356375,1748.04370155,-0.0004502501747529894299169216328,"{""BNB"":{""avg_entry_px"":""663.964540835828781553600288"",""last_fill_ts_ms"":1775715873302,""qty"":""-0.72"",""realized_pnl"":""248.2846188003868759657704406"",""total_fees"":""0.2487189405465"",""trade_count"":3},""xyz:CL"":{""avg_entry_px"":""100.0197665912525658205947679"",""last_fill_ts_ms"":1775732886644,""qty"":""-24.702"",""realized_pnl"":""248.1071954699566834244897091"",""total_fees"":""0.537900725151"",""trade_count"":2}}"
